   4.1192918930660101e+00   1.2242166687602167e-01   3.7652719653560979e-01  -1.2263160264372622e-01  -4.6459105579629806e-01   1.8602872281454583e-01  -2.9208295948531543e-01  -3.3818674379224795e-01  -4.7695794124153373e-01   4.2521116420068317e-01   1.4285018576437225e-01   1.3024303988203865e-03  -5.2927913635546187e-01  -2.2362418943511592e-01  -2.8158118207307820e-01  -8.0659866568745228e-02   3.4640864029319506e-02   1.3382612731220364e-01  -8.8076567241906246e-03   6.5072848527894334e-01  -1.9350346842264199e-01  -3.7427472030745521e-02  -1.8392243384402343e-01  -3.4345022039634843e-01  -1.3113238895385051e-01   1.4999984170500449e-01  -7.8463834358724338e-02  -1.1742866809490172e-02  -3.6174143639375296e-03  -1.0169660372637072e-01  -1.3520481754301877e-01  -3.3805747668492453e-02   3.0872284937362892e-02  -1.2495035145649408e-01   1.8540655482097025e-02   4.1276139775408921e-02   1.0337198716107501e-01  -3.3613874573492825e-02   7.8071930000742779e-02  -2.2294311208188716e-01   3.2201035361342722e-02  -2.3933777892627472e-02  -1.7101470796459003e-01   4.1863244694694456e-02  -4.4644990234119566e-03   6.9061614601456491e-03  -4.3199965829294645e-01  -1.1451618057583613e-02  -4.6017867701070005e-02   1.1293101584616272e-01  -3.2839289831511520e-02   2.5623656465702499e-02   1.5139147275586590e-02   1.7541260068950821e-03   3.2170800729799881e-01  -7.1415250998927857e-02   2.6245671697873950e-03   3.4518526813745676e-02  -1.7782469134077158e-02   3.0428872222977373e-03   2.8219548077227610e-02  -2.8720456102547469e-02  -4.7273504833196728e-02   2.3888202121923302e-02  -5.7795868534464521e-03  -6.8267628193606794e-02
   1.2242166687602195e-01   4.9526655508652642e+00  -9.2870047096839559e-01   7.8916712516501253e-01   6.4035978269114380e-01   3.8542689771239813e-01  -1.2868277915253727e+00   1.2796347452148699e-01   1.4828871850045924e-01   2.4756200604259590e-01  -2.0121290307116801e-01  -3.0997663530923242e-01   4.5430870857400230e-01  -6.9484496420554070e-02  -1.1576998137691235e-02   5.9898440101311212e-01   6.3955410811778046e-01  -6.0577753033783233e-01  -2.2155564977365899e-01  -4.3073137966606384e-01   2.9844269419323266e-01  -3.1456527614118268e-01  -2.4808961464431224e-02   5.5326604114919117e-02   4.5378244403805862e-02  -1.6723280831687673e-01   4.0246481759498347e-02   6.8049233772620621e-02   4.0342755912075125e-02  -3.5416159529685903e-01  -8.0160111595552724e-02  -7.0871413206694628e-02   1.6213794492655598e-01   4.2975730895841113e-02  -8.1291388842279599e-02   1.4436481760083825e-01   6.3527708404674532e-02  -7.3654739006140307e-02   7.3944455705134780e-03   8.7988508732749424e-02  -7.5214644357439492e-02  -9.5067248690978621e-04   2.7822580267598937e-04  -3.9254086011677687e-02  -5.5597603990430412e-03   1.8502513559314562e-02   2.8303856642288228e-02  -2.8199121758772078e-04  -2.1055517431817300e-01   3.9807118796094587e-01   1.1726308987801802e-02  -1.7219675214475844e-01  -1.0586753287171874e-02   5.4198196680365031e-03   1.9499443249689835e-01   6.7978785203804716e-04  -5.0699047199438768e-02   2.8701767712498955e-01  -1.2494097411594822e-01   3.8301294858943112e-03   1.8322123307911154e-02  -6.4030179127871539e-02  -1.6639511139854821e-01  -2.9382934696853734e-02  -6.9649169719453313e-02  -1.0296959822964258e-01
   3.7652719653560951e-01  -9.2870047096839803e-01   6.4591166775013908e+00   2.0448482630644249e-02  -4.8985878975382563e-02   2.1547396353871090e-01  -1.8754217878873347e-01  -3.3938100173011654e-01   3.6402485383403177e-01  -1.3620207582986918e+00   4.8957818629861427e-01  -2.2112630490411367e-01  -2.3178671534478146e-01  -1.9342638494736614e-01  -6.0001298048272345e-01   2.6849508975263187e-01   1.6002022273803800e-02  -7.1386487321968195e-01   3.4936150958404655e-01   1.3599445672078223e-01   2.2478630805197317e-01  -2.8482471442920776e-01   2.3161900806909927e-01  -1.6501754126325710e-01  -9.3975624568888222e-02   9.7530824544864170e-02   3.4154479000388843e-02  -3.5134664265784105e-01   4.4255943559792531e-02  -5.7939934653781722e-01  -3.1067367739989235e-02  -4.6727607577604774e-03   4.7545875421297186e-02  -3.6549388348520784e-02  -1.8386020360576794e-02  -1.3677214624119633e-02  -3.7680256036502144e-02   3.3571537879004687e-02   5.6620652169548577e-02  -1.0319186060429346e-01   9.8948341963236180e-02   4.5487577300810727e-04  -5.4107539613863880e-02  -7.6881995406104617e-02   2.0889148949176590e-03  -3.8009712608397224e-03  -1.7701453566708727e-01  -2.2212069184234691e-03   2.8823523668655846e-02   9.0304656576766645e-02  -2.2801405445117637e-02   2.4207570738916179e-02   9.1071291218827108e-03   9.5085966445971639e-04   6.5406674158981021e-02   2.3779886412278487e-03  -4.5787632201672659e-03   3.3444670696910921e-02  -1.9482051503793809e-02   7.8389567543057383e-04   6.4397376130295572e-02   5.7691083416317136e-03  -1.2405506963643034e-03   7.7697759161940438e-04  -3.2082514989882703e-02  -6.3957508470248642e-02
  -1.2263160264372606e-01   7.8916712516501475e-01   2.0448482630645165e-02   8.8887811978134224e+00  -4.4352115029348504e-01  -2.4016313621434979e-01   8.6742772545806868e-01   1.2138827021334375e-02   4.1388265839468247e-01   2.1569050031702414e-01  -3.7966538634985975e-01   1.0620522324953257e+00   1.0380076755593461e-01   3.6100213302553730e-01   1.3995801822689311e-01  -2.4670886457059332e-01   3.5087029288013239e-03   2.3668150927854853e-01   9.3235260987548398e-03   3.6377321988514316e-01   2.0020739520955719e-01  -7.4561250465929008e-01   6.0414450220262050e-01  -4.3014077910962295e-03   7.4215225219707304e-02  -2.3674376357435820e-01  -6.9116390343364797e-01  -3.3100677901805022e-02  -8.6544261964679597e-02  -5.6312812554087321e-01   8.2239371834940872e-02  -6.4844999749184062e-02   1.6608311000725895e-01   6.7442565184145570e-02   1.5190002780671114e-02   3.2666443916857378e-02  -6.8820313259805962e-02  -3.8815331238793632e-02  -8.7945247604539426e-04  -7.8026038358415165e-02  -9.7829296675667841e-03   1.6209876608771520e-03   4.9869913292410910e-02  -1.0523190869857214e-01   8.5982554998989841e-03   3.3385738763586886e-02   1.2571803794444064e-01   3.2487404190129705e-03   2.5384752481172640e-01   3.6394220335684478e-02  -3.6800340038441542e-02  -6.2094372360054195e-01   1.6835466976172348e-02  -7.5811860872610016e-03  -3.1084184342420756e-01   1.8611104963817374e-01  -3.4016977798877100e-02   2.1017052466271194e-01  -1.4404436028699738e-01  -2.7488077070450942e-03   3.3660544905270422e-02  -2.4740910368906573e-02  -6.7427531113957037e-02  -1.0739776333784098e-01  -4.0621227724556563e-03  -6.8223508044284120e-02
  -4.6459105579629667e-01   6.4035978269114346e-01  -4.8985878975382757e-02  -4.4352115029348416e-01   1.1921503437077712e+01  -9.8938089917106883e-02   1.1518198188926186e-01  -4.8871361296434562e-01  -5.9385185392724939e-04   2.4693506599097187e-01  -1.3132785630324015e-01  -4.5881055438378032e-03  -4.4497656860824319e-01   3.1850010324134653e-01   6.9450608019989446e-01  -1.8164594906237796e-01  -2.3774055525147086e-01  -3.2276453483545026e-01   6.0940275143073508e-01   5.4460244390966694e-01   5.5892259921947085e-01  -1.5522014262837497e-01  -3.5757023625245396e-02  -1.0041065724458838e-01  -4.3167224597496862e-01   1.1993314431255438e-01  -4.0363427308551753e-01   3.1238008547815493e-01   1.6189188976203632e-04   3.8234249682113391e-01  -3.6226204218576452e-01  -7.5964627262646509e-03  -2.8778590061886641e-02   1.2843525673351777e-01  -1.0372340243755333e-02  -7.1238083527438420e-02   4.8291047641288540e-02   2.5660167951878751e-02  -3.1567612488916291e-02   4.8242829747799876e-01   6.7558768266496483e-02  -5.0152817068811815e-04  -1.4122050188679169e-01  -3.6134578180852500e-02  -6.0436642571810879e-03   1.3359232631727901e-02  -3.9293773867966647e-01  -1.3534097716108031e-02   4.9164599811277319e-02  -6.8246771817957377e-03   1.0548687249431055e-01  -1.9094122928529200e-01  -4.4573870868589625e-02  -7.1855932939714142e-04   2.3716921218489778e-01   6.0902634136772622e-04   3.3728181024223813e-02  -8.7209807968779640e-02  -4.0881829942077660e-02   2.1970906171706181e-03   4.8326829323189699e-02  -9.9336308924133469e-03  -1.3683662904478300e-02  -7.9044018165356743e-03   4.4592494917895284e-02   1.2096559609103275e-02
   1.8602872281454577e-01   3.8542689771239830e-01   2.1547396353871193e-01  -2.4016313621434651e-01  -9.8938089917105565e-02   1.0468921613050060e+01  -1.3207281449938824e-01   1.1225283785875924e+00  -7.2578585058203693e-01  -5.6633455578851721e-01  -1.9492623696288169e+00  -9.1996313116319817e-01  -4.1810308890271985e-01   3.1975965783418728e-02   6.3060467211101603e-03   5.1994827005411227e-02  -2.5189369253156385e-01  -3.1069589222853550e-01  -1.1485372046178229e-01   4.5865529470503164e-01   4.9120593078996133e-01  -1.2271837367034530e+00  -2.5254472816932029e-02   1.1327724602784153e+00   1.9771000575449951e+00   5.9824635662773618e-01  -6.0989906782521763e-01  -1.7835398345125808e-01  -1.3629906703813030e-01   8.9581404818267296e-01  -1.1979550666192468e-01   2.6436195610346769e-02  -6.3218928537467800e-02  -2.0985925976192626e-02   3.0202501079630701e-02   8.8153002001217562e-02   3.3983414561141123e-02   3.7852665661597001e-03   3.7813949531771363e-02   7.8413489432999625e-02  -1.5052877205345960e-01  -2.9200707102439386e-03  -3.8252584058467730e-02   2.1511164013196065e-02   2.2561776101082696e-02  -3.6593313519061713e-03  -7.6829964462738071e-02  -4.8298897272965663e-03  -1.5786826028963471e-02  -4.7125577425178027e-02  -3.6797389120620771e-01  -1.8517724428612484e-01   9.9277598868344349e-02   2.4866808170516661e-03   1.5597669960119295e-01  -6.2807722241299713e-02   1.2762468839491112e-01  -2.3970615908718806e-01   1.8868738685000661e-01   5.7667749484952729e-04   5.0394159399500794e-02   2.6121385356808635e-02   6.6549817355863780e-02  -4.5533430872062519e-02   1.8767869591833630e-03   8.8489586347678562e-02
  -2.9208295948531360e-01  -1.2868277915253654e+00  -1.8754217878873000e-01   8.6742772545806779e-01   1.1518198188925993e-01  -1.3207281449939182e-01   1.0060255370746413e+01   2.1710670909409713e-01   7.3750787198469453e-03  -3.2880160531005187e-01  -8.1957944133008231e-01   6.2454044205589920e-01  -8.2828027757118350e-01   3.5649594329430906e-01   3.2601490090663143e-01  -1.0012878530474192e+00   3.1947325914555985e-01  -5.3596201055673705e-02  -1.6029852879112735e-01   2.9110807658592208e-01  -4.2853796270252442e-01   2.2092313687800127e-01  -2.0628439408609267e-01   3.3634088818066255e-01   5.5860425561032445e-01  -1.6862985274507108e-01   4.4485619293196366e-01  -6.3069394249499366e-02  -1.0615226299372714e-01   1.1802958793780516e+00   1.9365601463592293e-02   1.1068263046616622e-02  -7.2876210732306490e-02  -8.0640107190079937e-03  -4.4887316095158523e-02  -1.1079723131092391e-03  -4.7871728314686439e-02   4.2149038380092804e-02  -3.2375453862449624e-02   3.8458899828418228e-02   2.5225122069501602e-02   6.7323321082710379e-04  -1.1533818439394630e-03  -4.8121121981890974e-02   2.0062779922835797e-02   3.3943281744192666e-03  -1.3847935320584604e-02  -5.3083180170412664e-04   3.3263763683737058e-01   1.5314716157400551e-01  -9.0508872671950680e-02   6.0802706477218826e-01   3.2644048053547099e-02  -8.1888647812307681e-03  -2.4476971788088073e-01  -2.9388621359823286e-02   1.5081748098172418e-01  -7.7505824927787181e-01   3.7107952770826388e-02  -2.8015703205793055e-03  -4.7551273605575685e-02  -3.0406947620884684e-02   3.3705675982338468e-04  -2.5931259815145657e-03  -5.3560456077995949e-02   2.5651191986330146e-02
  -3.3818674379224534e-01   1.2796347452148632e-01  -3.3938100173011709e-01   1.2138827021333140e-02  -4.8871361296434557e-01   1.1225283785875912e+00   2.1710670909409613e-01   1.5309440029192970e+01   5.1107591413145925e-01   1.3616996920995089e-01   7.4716281259498263e-01   9.2937017128619404e-02   3.6002254306392104e-02  -5.0136394264645645e-01  -1.3844484944584287e-01  -1.8582322721017328e-01   9.6895197622849052e-02   2.9501467265916625e-01   8.0105676384938790e-02   2.6114802523262770e-01  -2.4885582395683223e-01   5.1290933383038384e-01   1.6769460054527946e-01  -4.8243906379211732e-01  -7.0382291103925942e-01  -4.5779460902506475e-01  -2.4280042764202719e-01   4.0008908632797735e-01   1.3772700344708524e-02  -4.7177507313741895e-01   7.5796866983650624e-03  -6.8583357729695593e-02   6.1641943267799704e-02   3.1213622771991818e-02   5.2962065011839893e-02  -4.8046520662633763e-02   1.0434576147342273e-01   9.7214078231865082e-03   4.3076417751763886e-02   1.0239840378422062e-01  -8.3035512739528750e-02   2.7781794290058686e-03  -1.1487863928876006e-01   1.8478133909575121e-02  -5.4281308220714121e-02   6.7521434606030682e-03  -2.2944313595714333e-01  -3.0722879695579837e-03   6.7466997646283638e-02   9.0942878677166862e-03   1.0151835246498643e-01   8.5869489816108226e-03   6.7830892792605638e-02  -1.7081001793354221e-03  -3.7728611405336183e-02   1.5591813923947770e-02  -6.4191532006847282e-02   1.5476364092345909e-01  -1.8128352297116124e-01   2.0697833003769672e-03  -3.7207465846959872e-02   1.5309637545991805e-02  -4.1603768397134297e-02  -2.0791352092772997e-02  -5.2573988351445736e-02   1.8864158167120615e-03
  -4.7695794124153135e-01   1.4828871850045758e-01   3.6402485383403010e-01   4.1388265839468241e-01  -5.9385185392727715e-04  -7.2578585058204226e-01   7.3750787198484848e-03   5.1107591413145848e-01   1.3722548125769636e+01   3.5342899745656170e-01   1.7986208957831187e-01  -1.7248812652200857e-01  -5.0923096857437944e-01   3.4606921003688795e-01  -1.4089545304938167e+00   3.3245097394698497e-01   4.9668755070374687e-02  -1.6679378720348934e-01   7.5395259448134977e-01   2.8738241902391276e-01  -1.3331422819190600e-01   3.2808258607588675e-01  -8.5933637167646404e-01   2.4124279999902068e-01   5.2625025604394460e-01  -2.1311024703549031e-01  -3.9055534672105741e-01  -8.9972387938894205e-01   6.2655324222500752e-02   5.0498090343404511e-01   4.1190874212889153e-02   5.3168844735752271e-02   4.6720822526443162e-02   6.3382790838695330e-02  -3.4582712428097823e-02   4.7791988553539749e-02  -1.5352873141295298e-01  -1.8510349810492673e-03   2.5773456641005655e-02   1.1631221624678127e-01   3.5465892266666343e-01   1.0610659623025034e-02  -1.8688034319516569e-02  -1.1988071199516422e-01   1.4999513993223265e-02   2.5984979507367159e-03  -1.6482116700833227e-01   3.7935385529717799e-03  -2.9371509169301740e-01  -3.4612119461100445e-03  -7.2536302870850639e-02  -8.8882278525209857e-02  -2.1941874323306111e-02  -1.6268389508384692e-03   1.5088387864105307e-01   6.0854894886684510e-02   1.8813053658083521e-03  -7.3896392636239538e-02   2.1092598112313867e-02   2.3488284522192662e-03   1.8756295108469231e-01   3.2627977981055427e-02   4.1057148938195842e-02   2.2911362469696536e-02   1.3123953736743119e-02  -1.0568793324041720e-01
   4.2521116420068072e-01   2.4756200604259551e-01  -1.3620207582986852e+00   2.1569050031702686e-01   2.4693506599097276e-01  -5.6633455578851644e-01  -3.2880160531005304e-01   1.3616996920994878e-01   3.5342899745656181e-01   1.4615447382870039e+01   3.7271463958293539e-02  -1.8835110268980229e-01   4.9143926629945413e-02   2.6102511202906609e-01  -5.4146664565524105e-01  -2.0574848924823003e-01  -1.4124995403930707e-01   1.2109640622567698e-02   1.3356575345339416e-01  -1.3326674256401594e-01  -3.6513162198432669e-01   3.0942367789082698e-01  -1.6928333160567630e-01   3.7519927734976749e-01   4.2677825302613032e-01   1.7635756892679000e-01   7.9353225945964959e-02  -5.7276597167454180e-01   4.4587139971084676e-02  -9.9781317665842029e-02   1.3481696222449252e-01  -6.6399212494112625e-02  -6.7473214764541878e-02  -1.0457604723614443e-02  -2.7974203270403956e-02  -2.3546745538143496e-02  -8.0794262805367514e-02   2.1224969176537854e-02   4.7760026822649446e-02   5.4892408267894991e-03   2.2070153938628825e-01   6.8203936252730609e-04   5.8922478559747977e-03   1.9850729426813951e-01   1.3180845734163180e-02   2.8862873865197602e-02  -3.7644472253838115e-02  -2.9735219266617359e-03  -1.0140068943320581e-01  -3.9702913747920489e-02  -6.2653787063120470e-02  -2.8762165229621127e-02  -2.5616021159018287e-02   1.9825667938156775e-03  -6.7557488830733120e-02  -3.1650797733072451e-02  -2.5231751408983937e-02   1.1279976662901857e-01   7.0283514457994051e-02  -1.6549895636125149e-03   8.3792255500827584e-02  -6.9706385483057201e-02   1.2792511946247262e-01   3.5708580017768873e-02   1.5701249298385265e-02  -9.9604931019417545e-03
